"week","franchise_id","franchise_name","franchise_score","lineup_slot","player_score","projected_score","player_id","player_name","pos","team"
3,1,"White Stoners ",96.9,"BE",5.800000000000001,12.6,4239934,"AJ Dillon","RB","GBP"
3,1,"White Stoners ",96.9,"BE",20.6,12,4052042,"James Robinson","RB","NYJ"
3,1,"White Stoners ",96.9,"BE",8.64,16.9,2573079,"Carson Wentz","QB","WAS"
3,1,"White Stoners ",96.9,"IR",0,0,2577417,"Dak Prescott","QB","DAL"
3,1,"White Stoners ",96.9,"RB/WR/TE",22.6,17.9,3929630,"Saquon Barkley","RB","NYG"
3,2,"Remember The Titans",105.36,"QB",9.06,17.8,14881,"Russell Wilson","QB","DEN"
3,2,"Remember The Titans",105.36,"RB",25.3,17.4,3043078,"Derrick Henry","RB","TEN"
3,2,"Remember The Titans",105.36,"RB",14.700000000000001,11.7,4047365,"Josh Jacobs","RB","OAK"
3,2,"Remember The Titans",105.36,"WR",0,0,15818,"Keenan Allen","WR","LAC"
3,2,"Remember The Titans",105.36,"WR",15.100000000000001,16.7,4372016,"Jaylen Waddle","WR","MIA"
3,2,"Remember The Titans",105.36,"TE",17.9,16.1,15847,"Travis Kelce","TE","KCC"
3,2,"Remember The Titans",105.36,"DST",6,1.9,-16011,"Colts D/ST","DST","IND"
3,2,"Remember The Titans",105.36,"K",10,8.2,3051909,"Daniel Carlson","K","OAK"
3,2,"Remember The Titans",105.36,"BE",28,13.5,4241372,"Marquise Brown","WR","ARI"
3,2,"Remember The Titans",105.36,"BE",10.5,9.9,4239996,"Travis Etienne Jr.","RB","JAC"
3,2,"Remember The Titans",105.36,"BE",4.300000000000001,11.5,16799,"Allen Robinson II","WR","LAR"
3,2,"Remember The Titans",105.36,"BE",11.6,9.7,3121023,"Dallas Goedert","TE","PHI"
3,2,"Remember The Titans",105.36,"BE",0,0,15795,"DeAndre Hopkins","WR","ARI"
3,2,"Remember The Titans",105.36,"BE",23.700000000000003,9.4,4361370,"Chris Olave","WR","NOS"
3,2,"Remember The Titans",105.36,"BE",11.440000000000001,17.7,4241479,"Tua Tagovailoa","QB","MIA"
3,2,"Remember The Titans",105.36,"RB/WR/TE",7.300000000000001,18.2,3054850,"Alvin Kamara","RB","NOS"
3,3,"Team Allie",93.26,"QB",10.16,18.7,12483,"Matthew Stafford","QB","LAR"
3,3,"Team Allie",93.26,"RB",1.1,15.3,4035538,"David Montgomery","RB","CHI"
3,3,"Team Allie",93.26,"RB",14.9,11.8,4242214,"Clyde Edwards-Helaire","RB","KCC"
3,3,"Team Allie",93.26,"WR",16.4,21.7,2977187,"Cooper Kupp","WR","LAR"
3,3,"Team Allie",93.26,"WR",14.4,18.9,2976212,"Stefon Diggs","WR","BUF"
3,3,"Team Allie",93.26,"TE",5.2,13.6,2576925,"Darren Waller","TE","OAK"
3,3,"Team Allie",93.26,"DST",4,4.1,-16014,"Rams D/ST","DST","LAR"
3,3,"Team Allie",93.26,"K",9,8.3,15683,"Justin Tucker","K","BAL"
3,3,"Team Allie",93.26,"BE",12.58,20.2,4038941,"Justin Herbert","QB","LAC"
3,3,"Team Allie",93.26,"BE",10.100000000000001,10.8,4240021,"Cam Akers","RB","LAR"
3,3,"Team Allie",93.26,"BE",18.1,11.8,4360238,"Dameon Pierce","RB","HOU"
3,3,"Team Allie",93.26,"BE",0,0,3135321,"Hunter Renfrow","WR","OAK"
3,3,"Team Allie",93.26,"BE",12.9,11.6,4360438,"Brandon Aiyuk","WR","SFO"
3,3,"Team Allie",93.26,"BE",12,12.7,4569618,"Garrett Wilson","WR","NYJ"
3,3,"Team Allie",93.26,"BE",7.6,11.4,4046692,"Chase Claypool","WR","CHI"
3,3,"Team Allie",93.26,"RB/WR/TE",18.1,11,16460,"Adam Thielen","WR","MIN"
3,4,"Royal T",127.1,"QB",26.7,24.2,3918298,"Josh Allen","QB","BUF"
3,4,"Royal T",127.1,"RB",12.100000000000001,19.7,4242335,"Jonathan Taylor","RB","IND"
3,4,"Royal T",127.1,"RB",17.3,14.8,3128720,"Nick Chubb","RB","CLE"
3,4,"Royal T",127.1,"WR",22.700000000000003,13.3,4241389,"CeeDee Lamb","WR","DAL"
3,4,"Royal T",127.1,"WR",15.2,15.2,4035687,"Michael Pittman Jr.","WR","IND"
3,4,"Royal T",127.1,"TE",6.1000000000000005,11.6,4361411,"Pat Freiermuth","TE","PIT"
3,4,"Royal T",127.1,"DST",8,5.4,-16033,"Ravens D/ST","DST","BAL"
3,4,"Royal T",127.1,"K",8,7.9,12731,"Ryan Succop","K","TBB"
3,4,"Royal T",127.1,"BE",6.800000000000001,12.6,3040151,"George Kittle","TE","SFO"
3,4,"Royal T",127.1,"BE",3.7,11.9,4241463,"Jerry Jeudy","WR","DEN"
3,4,"Royal T",127.1,"BE",5.4,13.6,4045163,"Miles Sanders","RB","PHI"
3,4,"Royal T",127.1,"BE",16.1,16.2,8439,"Aaron Rodgers","QB","GBP"
3,4,"Royal T",127.1,"BE",0,0,3055899,"Harrison Butker","K","KCC"
3,4,"Royal T",127.1,"BE",13.100000000000001,12.8,3121427,"Curtis Samuel","WR","WAS"
3,4,"Royal T",127.1,"BE",30.900000000000002,11.4,4241478,"DeVonta Smith","WR","PHI"
3,4,"Royal T",127.1,"RB/WR/TE",11,14.6,4360294,"Antonio Gibson","RB","WAS"
3,5,"96' Dream  Team",130.51999999999998,"QB",39.42,23.2,3916387,"Lamar Jackson","QB","BAL"
3,5,"96' Dream  Team",130.51999999999998,"RB",13.5,21.2,3117251,"Christian McCaffrey","RB","SFO"
3,5,"96' Dream  Team",130.51999999999998,"RB",15.200000000000001,8.4,4427366,"Breece Hall","RB","NYJ"
3,5,"96' Dream  Team",130.51999999999998,"WR",12.9,17.7,3126486,"Deebo Samuel","WR","SFO"
3,5,"96' Dream  Team",130.51999999999998,"WR",5.300000000000001,19.7,3116406,"Tyreek Hill","WR","MIA"
3,5,"96' Dream  Team",130.51999999999998,"TE",13.700000000000001,9.7,4360248,"Kyle Pitts","TE","ATL"
3,5,"96' Dream  Team",130.51999999999998,"DST",12,3.3,-16009,"Packers D/ST","DST","GBP"
3,5,"96' Dream  Team",130.51999999999998,"K",4,7.9,3917232,"Tyler Bass","K","BUF"
3,5,"96' Dream  Team",130.51999999999998,"BE",2.5,13.3,3915416,"DJ Moore","WR","CAR"
3,5,"96' Dream  Team",130.51999999999998,"BE",24.1,11.2,4040761,"Devin Singletary","RB","BUF"
3,5,"96' Dream  Team",130.51999999999998,"BE",9.9,13.8,2976316,"Michael Thomas","WR","NOS"
3,5,"96' Dream  Team",130.51999999999998,"BE",5.9,12.4,4360939,"Rashod Bateman","WR","BAL"
3,5,"96' Dream  Team",130.51999999999998,"BE",8.9,11.3,4372414,"Elijah Moore","WR","NYJ"
3,5,"96' Dream  Team",130.51999999999998,"BE",20.1,10.3,4569173,"Rhamondre Stevenson","RB","NEP"
3,5,"96' Dream  Team",130.51999999999998,"BE",10.5,10.1,15835,"Zach Ertz","TE","ARI"
3,5,"96' Dream  Team",130.51999999999998,"RB/WR/TE",14.5,13.8,3051392,"Ezekiel Elliott","RB","DAL"
3,6,"Its all Ball Bearings",105.00000000000001,"QB",23,18.4,3915511,"Joe Burrow","QB","CIN"
3,6,"Its all Ball Bearings",105.00000000000001,"RB",13.100000000000001,15.8,4241457,"Najee Harris","RB","PIT"
3,6,"Its all Ball Bearings",105.00000000000001,"RB",12,17.6,3115364,"Leonard Fournette","RB","TBB"
3,6,"Its all Ball Bearings",105.00000000000001,"WR",12.700000000000001,18.1,4362628,"Ja'Marr Chase","WR","CIN"
3,6,"Its all Ball Bearings",105.00000000000001,"WR",16.200000000000003,13.3,3121422,"Terry McLaurin","WR","WAS"
3,6,"Its all Ball Bearings",105.00000000000001,"TE",10.8,11.4,4036133,"T.J. Hockenson","TE","MIN"
3,6,"Its all Ball Bearings",105.00000000000001,"DST",9,4.8,-16025,"49ers D/ST","DST","SFO"
3,6,"Its all Ball Bearings",105.00000000000001,"K",4,8.3,16339,"Brandon McManus","K","DEN"
3,6,"Its all Ball Bearings",105.00000000000001,"BE",14.3,13.8,4239993,"Tee Higgins","WR","CIN"
3,6,"Its all Ball Bearings",105.00000000000001,"BE",0,0,3117256,"Dalton Schultz","TE","DAL"
3,6,"Its all Ball Bearings",105.00000000000001,"BE",23.1,11.4,2976499,"Amari Cooper","WR","CLE"
3,6,"Its all Ball Bearings",105.00000000000001,"BE",14.4,13.3,4426502,"Drake London","WR","ATL"
3,6,"Its all Ball Bearings",105.00000000000001,"BE",16.6,12.4,2577327,"Tyler Lockett","WR","SEA"
3,6,"Its all Ball Bearings",105.00000000000001,"BE",12.600000000000001,12,3925347,"Damien Harris","RB","NEP"
3,6,"Its all Ball Bearings",105.00000000000001,"BE",1.7000000000000002,10.7,4039359,"Darrell Henderson Jr.","RB","FA"
3,6,"Its all Ball Bearings",105.00000000000001,"RB/WR/TE",4.2,14.7,16731,"Brandin Cooks","WR","HOU"
3,7,"Buckets DeVos",99.88,"QB",17.08,22.4,3139477,"Patrick Mahomes","QB","KCC"
3,7,"Buckets DeVos",99.88,"RB",13.600000000000001,18.2,3116593,"Dalvin Cook","RB","MIN"
3,7,"Buckets DeVos",99.88,"RB",5.699999999999999,13.8,3042519,"Aaron Jones","RB","GBP"
3,7,"Buckets DeVos",99.88,"WR",14.2,19.6,16800,"Davante Adams","WR","OAK"
3,7,"Buckets DeVos",99.88,"WR",8.5,14.4,3045138,"Mike Williams","WR","LAC"
3,7,"Buckets DeVos",99.88,"TE",10.100000000000001,11.5,2573401,"Tyler Higbee","TE","LAR"
3,7,"Buckets DeVos",99.88,"DST",15,6.8,-16004,"Bengals D/ST","DST","CIN"
3,7,"Buckets DeVos",99.88,"K",9,8.5,4249087,"Matt Gay","K","LAR"
3,7,"Buckets DeVos",99.88,"BE",8.700000000000001,14.8,3045147,"James Conner","RB","ARI"
3,7,"Buckets DeVos",99.88,"BE",4.300000000000001,9.7,4040655,"Darnell Mooney","WR","CHI"
3,7,"Buckets DeVos",99.88,"BE",6,4.6,-16002,"Bills D/ST","DST","BUF"
3,7,"Buckets DeVos",99.88,"BE",14.74,17.9,2330,"Tom Brady","QB","TBB"
3,7,"Buckets DeVos",99.88,"BE",10.5,11.5,3916148,"Tony Pollard","RB","DAL"
3,7,"Buckets DeVos",99.88,"BE",0,0,13982,"Julio Jones","WR","TBB"
3,7,"Buckets DeVos",99.88,"BE",3.9,8.5,3051876,"Evan Engram","TE","JAC"
3,7,"Buckets DeVos",99.88,"RB/WR/TE",6.7,13.7,4243537,"Gabe Davis","WR","BUF"
3,8,"Run DKC",140.2,"QB",27.6,23.9,4040715,"Jalen Hurts","QB","PHI"
3,8,"Run DKC",140.2,"RB",13.3,18.8,3068267,"Austin Ekeler","RB","LAC"
3,8,"Run DKC",140.2,"RB",7.6,16.5,4259545,"D'Andre Swift","RB","DET"
3,8,"Run DKC",140.2,"WR",19.5,16.3,4047646,"A.J. Brown","WR","PHI"
3,8,"Run DKC",140.2,"WR",19.2,14,3895856,"Christian Kirk","WR","JAC"
3,8,"Run DKC",140.2,"TE",28.9,15.7,3116365,"Mark Andrews","TE","BAL"
3,8,"Run DKC",140.2,"DST",6,6.4,-16027,"Buccaneers D/ST","DST","TBB"
3,8,"Run DKC",140.2,"K",9,8.2,4360234,"Evan McPherson","K","CIN"
3,8,"Run DKC",140.2,"BE",0,0,16737,"Mike Evans","WR","TBB"
3,8,"Run DKC",140.2,"BE",13.360000000000001,20.2,3917315,"Kyler Murray","QB","ARI"
3,8,"Run DKC",140.2,"BE",6.000000000000001,10.8,4241985,"J.K. Dobbins","RB","BAL"
3,8,"Run DKC",140.2,"BE",17.4,12.8,4047650,"DK Metcalf","WR","SEA"
3,8,"Run DKC",140.2,"BE",0,0,4240600,"Kadarius Toney","WR","KCC"
3,8,"Run DKC",140.2,"BE",7.9,11.2,3139925,"Rashaad Penny","RB","SEA"
3,8,"Run DKC",140.2,"BE",5.6000000000000005,13.2,4240657,"Michael Carter","RB","NYJ"
3,8,"Run DKC",140.2,"RB/WR/TE",9.1,11,3059915,"Kareem Hunt","RB","CLE"
4,1,"White Stoners ",126.58000000000001,"QB",22.88,22.9,3917315,"Kyler Murray","QB","ARI"
4,1,"White Stoners ",126.58000000000001,"RB",17.400000000000002,17.2,3116385,"Joe Mixon","RB","CIN"
4,1,"White Stoners ",126.58000000000001,"RB",18.200000000000003,19.5,3929630,"Saquon Barkley","RB","NYG"
4,1,"White Stoners ",126.58000000000001,"WR",31,17.9,4262921,"Justin Jefferson","WR","MIN"
4,1,"White Stoners ",126.58000000000001,"WR",16.2,15.4,3128429,"Courtland Sutton","WR","DEN"
4,1,"White Stoners ",126.58000000000001,"TE",8.2,8.7,3915486,"Tyler Conklin","TE","NYJ"
4,1,"White Stoners ",126.58000000000001,"DST",3,6.4,-16005,"Browns D/ST","DST","CLE"
4,1,"White Stoners ",126.58000000000001,"K",6,7.4,10621,"Nick Folk","K","NEP"
4,1,"White Stoners ",126.58000000000001,"BE",4.2,14.4,3932905,"Diontae Johnson","WR","PIT"
4,1,"White Stoners ",126.58000000000001,"BE",0,0,4374302,"Amon-Ra St. Brown","WR","DET"
4,1,"White Stoners ",126.58000000000001,"BE",12.9,11.5,3116165,"Chris Godwin","WR","TBB"
4,1,"White Stoners ",126.58000000000001,"BE",9.4,12.8,4239934,"AJ Dillon","RB","GBP"
4,1,"White Stoners ",126.58000000000001,"BE",12.92,15.6,14880,"Kirk Cousins","QB","MIN"
4,1,"White Stoners ",126.58000000000001,"BE",11.1,14.8,4035886,"Khalil Herbert","RB","CHI"
4,1,"White Stoners ",126.58000000000001,"IR",0,0,2577417,"Dak Prescott","QB","DAL"
4,1,"White Stoners ",126.58000000000001,"RB/WR/TE",3.7,15.1,4361579,"Javonte Williams","RB","DEN"
4,2,"Remember The Titans",151.48000000000002,"QB",27.48,18,14881,"Russell Wilson","QB","DEN"
4,2,"Remember The Titans",151.48000000000002,"RB",23.7,16.4,3043078,"Derrick Henry","RB","TEN"
4,2,"Remember The Titans",151.48000000000002,"RB",34.5,13.2,4047365,"Josh Jacobs","RB","OAK"
4,2,"Remember The Titans",151.48000000000002,"WR",5.9,18.3,4372016,"Jaylen Waddle","WR","MIA"
4,2,"Remember The Titans",151.48000000000002,"WR",16.7,12.1,4361370,"Chris Olave","WR","NOS"
4,2,"Remember The Titans",151.48000000000002,"TE",24.200000000000003,16.6,15847,"Travis Kelce","TE","KCC"
4,2,"Remember The Titans",151.48000000000002,"DST",5,6.8,-16011,"Colts D/ST","DST","IND"
4,2,"Remember The Titans",151.48000000000002,"K",14,8.1,3051909,"Daniel Carlson","K","OAK"
4,2,"Remember The Titans",151.48000000000002,"BE",0,0,15818,"Keenan Allen","WR","LAC"
4,2,"Remember The Titans",151.48000000000002,"BE",20.8,20.8,4241372,"Marquise Brown","WR","ARI"
4,2,"Remember The Titans",151.48000000000002,"BE",3.2,9.7,4239996,"Travis Etienne Jr.","RB","JAC"
4,2,"Remember The Titans",151.48000000000002,"BE",2.7,10.8,16799,"Allen Robinson II","WR","LAR"
4,2,"Remember The Titans",151.48000000000002,"BE",12.2,9.6,3121023,"Dallas Goedert","TE","PHI"
4,2,"Remember The Titans",151.48000000000002,"BE",0,0,15795,"DeAndre Hopkins","WR","ARI"
4,2,"Remember The Titans",151.48000000000002,"BE",2.4000000000000004,18.3,4241479,"Tua Tagovailoa","QB","MIA"
4,2,"Remember The Titans",151.48000000000002,"RB/WR/TE",0,0,3054850,"Alvin Kamara","RB","NOS"
4,3,"Team Allie",137.40000000000003,"QB",21.1,19.5,4038941,"Justin Herbert","QB","LAC"
4,3,"Team Allie",137.40000000000003,"RB",22.400000000000002,11.9,4242214,"Clyde Edwards-Helaire","RB","KCC"
4,3,"Team Allie",137.40000000000003,"RB",25.900000000000002,12.5,4360238,"Dameon Pierce","RB","HOU"
4,3,"Team Allie",137.40000000000003,"WR",26.200000000000003,20.4,2977187,"Cooper Kupp","WR","LAR"
4,3,"Team Allie",137.40000000000003,"WR",10.2,20.7,2976212,"Stefon Diggs","WR","BUF"
4,3,"Team Allie",137.40000000000003,"TE",5.4,11.8,2576925,"Darren Waller","TE","OAK"
4,3,"Team Allie",137.40000000000003,"DST",0,5.2,-16014,"Rams D/ST","DST","LAR"
4,3,"Team Allie",137.40000000000003,"K",11,8,15683,"Justin Tucker","K","BAL"
4,3,"Team Allie",137.40000000000003,"BE",1.3,9.1,4240021,"Cam Akers","RB","LAR"
4,3,"Team Allie",137.40000000000003,"BE",0,0,4035538,"David Montgomery","RB","CHI"
4,3,"Team Allie",137.40000000000003,"BE",0,0,3135321,"Hunter Renfrow","WR","OAK"
4,3,"Team Allie",137.40000000000003,"BE",6.76,16.3,12483,"Matthew Stafford","QB","LAR"
4,3,"Team Allie",137.40000000000003,"BE",7.7,12.4,4360438,"Brandon Aiyuk","WR","SFO"
4,3,"Team Allie",137.40000000000003,"BE",6.1000000000000005,13.3,4569618,"Garrett Wilson","WR","NYJ"
4,3,"Team Allie",137.40000000000003,"BE",0,11.5,4046692,"Chase Claypool","WR","CHI"
4,3,"Team Allie",137.40000000000003,"RB/WR/TE",15.2,10.3,16460,"Adam Thielen","WR","MIN"
4,4,"Royal T",108.52,"QB",23.52,25.1,3918298,"Josh Allen","QB","BUF"
4,4,"Royal T",108.52,"RB",3.3000000000000003,21.2,4242335,"Jonathan Taylor","RB","IND"
4,4,"Royal T",108.52,"RB",20.7,16.4,3128720,"Nick Chubb","RB","CLE"
4,4,"Royal T",108.52,"WR",21.700000000000003,16.2,4241389,"CeeDee Lamb","WR","DAL"
4,4,"Royal T",108.52,"WR",6.1,15,4035687,"Michael Pittman Jr.","WR","IND"
4,4,"Royal T",108.52,"TE",15.5,10.3,4361411,"Pat Freiermuth","TE","PIT"
4,4,"Royal T",108.52,"DST",5,6.7,-16023,"Steelers D/ST","DST","PIT"
4,4,"Royal T",108.52,"K",8,7.7,12731,"Ryan Succop","K","TBB"
4,4,"Royal T",108.52,"BE",4.4,11.5,3040151,"George Kittle","TE","SFO"
4,4,"Royal T",108.52,"BE",29.599999999999998,12.6,4045163,"Miles Sanders","RB","PHI"
4,4,"Royal T",108.52,"BE",9.3,13.5,4360294,"Antonio Gibson","RB","WAS"
4,4,"Royal T",108.52,"BE",16.14,16.8,8439,"Aaron Rodgers","QB","GBP"
4,4,"Royal T",108.52,"BE",0,0,3055899,"Harrison Butker","K","KCC"
4,4,"Royal T",108.52,"BE",7.800000000000001,14.3,3121427,"Curtis Samuel","WR","WAS"
4,4,"Royal T",108.52,"BE",0,0,3059722,"Zay Jones","WR","JAC"
4,4,"Royal T",108.52,"RB/WR/TE",4.7,13.8,4241478,"DeVonta Smith","WR","PHI"
4,5,"96' Dream  Team",136.86,"QB",13.06,23.1,3916387,"Lamar Jackson","QB","BAL"
4,5,"96' Dream  Team",136.86,"RB",25.799999999999997,25.8,3117251,"Christian McCaffrey","RB","SFO"
4,5,"96' Dream  Team",136.86,"RB",15.8,12.2,4427366,"Breece Hall","RB","NYJ"
4,5,"96' Dream  Team",136.86,"WR",23.7,18.8,3126486,"Deebo Samuel","WR","SFO"
4,5,"96' Dream  Team",136.86,"WR",25.9,19.5,3116406,"Tyreek Hill","WR","MIA"
4,5,"96' Dream  Team",136.86,"TE",3.5,11.4,4360248,"Kyle Pitts","TE","ATL"
4,5,"96' Dream  Team",136.86,"DST",8,8,-16009,"Packers D/ST","DST","GBP"
4,5,"96' Dream  Team",136.86,"K",11,7.4,3917232,"Tyler Bass","K","BUF"
4,5,"96' Dream  Team",136.86,"BE",12.1,12.1,3915416,"DJ Moore","WR","CAR"
4,5,"96' Dream  Team",136.86,"BE",11.600000000000001,12.8,4040761,"Devin Singletary","RB","BUF"
4,5,"96' Dream  Team",136.86,"BE",0,0,2976316,"Michael Thomas","WR","NOS"
4,5,"96' Dream  Team",136.86,"BE",4.7,12.2,4360939,"Rashod Bateman","WR","BAL"
4,5,"96' Dream  Team",136.86,"BE",8.5,11.3,4372414,"Elijah Moore","WR","NYJ"
4,5,"96' Dream  Team",136.86,"BE",12.900000000000002,11.8,4569173,"Rhamondre Stevenson","RB","NEP"
4,5,"96' Dream  Team",136.86,"BE",16.7,16.7,15835,"Zach Ertz","TE","ARI"
4,5,"96' Dream  Team",136.86,"RB/WR/TE",10.100000000000001,13.1,3051392,"Ezekiel Elliott","RB","DAL"
4,6,"Its all Ball Bearings",130.48000000000002,"QB",20.08,18.4,3915511,"Joe Burrow","QB","CIN"
4,6,"Its all Ball Bearings",130.48000000000002,"RB",7.4,16.1,4241457,"Najee Harris","RB","PIT"
4,6,"Its all Ball Bearings",130.48000000000002,"RB",18.4,17.5,3115364,"Leonard Fournette","RB","TBB"
4,6,"Its all Ball Bearings",130.48000000000002,"WR",12.1,19.5,4362628,"Ja'Marr Chase","WR","CIN"
4,6,"Its all Ball Bearings",130.48000000000002,"WR",1.9,14.3,2976499,"Amari Cooper","WR","CLE"
4,6,"Its all Ball Bearings",130.48000000000002,"TE",39.900000000000006,10.8,4036133,"T.J. Hockenson","TE","MIN"
4,6,"Its all Ball Bearings",130.48000000000002,"DST",22,6.8,-16025,"49ers D/ST","DST","SFO"
4,6,"Its all Ball Bearings",130.48000000000002,"K",5,7.7,16339,"Brandon McManus","K","DEN"
4,6,"Its all Ball Bearings",130.48000000000002,"BE",25.4,14.6,4239993,"Tee Higgins","WR","CIN"
4,6,"Its all Ball Bearings",130.48000000000002,"BE",3.5,13.7,3121422,"Terry McLaurin","WR","WAS"
4,6,"Its all Ball Bearings",130.48000000000002,"BE",18.7,14.2,16731,"Brandin Cooks","WR","HOU"
4,6,"Its all Ball Bearings",130.48000000000002,"BE",0,8.9,3117256,"Dalton Schultz","TE","DAL"
4,6,"Its all Ball Bearings",130.48000000000002,"BE",13.1,13.4,2577327,"Tyler Lockett","WR","SEA"
4,6,"Its all Ball Bearings",130.48000000000002,"BE",15.4,11.2,3925347,"Damien Harris","RB","NEP"
4,6,"Its all Ball Bearings",130.48000000000002,"BE",6.9,8,4039359,"Darrell Henderson Jr.","RB","FA"
4,6,"Its all Ball Bearings",130.48000000000002,"RB/WR/TE",3.7,14.2,4426502,"Drake London","WR","ATL"
4,7,"Buckets DeVos",126.06,"QB",23.36,20.6,3139477,"Patrick Mahomes","QB","KCC"
4,7,"Buckets DeVos",126.06,"RB",10.600000000000001,15.4,3116593,"Dalvin Cook","RB","MIN"
4,7,"Buckets DeVos",126.06,"RB",14.5,14.7,3042519,"Aaron Jones","RB","GBP"
4,7,"Buckets DeVos",126.06,"WR",19.5,17.1,16800,"Davante Adams","WR","OAK"
4,7,"Buckets DeVos",126.06,"WR",19,14,3045138,"Mike Williams","WR","LAC"
4,7,"Buckets DeVos",126.06,"TE",17.3,10.9,2573401,"Tyler Higbee","TE","LAR"
4,7,"Buckets DeVos",126.06,"DST",11,6.8,-16006,"Cowboys D/ST","DST","DAL"
4,7,"Buckets DeVos",126.06,"K",9,7.8,4249087,"Matt Gay","K","LAR"
4,7,"Buckets DeVos",126.06,"BE",10.7,10.7,3045147,"James Conner","RB","ARI"
4,7,"Buckets DeVos",126.06,"BE",2.3,12.8,4243537,"Gabe Davis","WR","BUF"
4,7,"Buckets DeVos",126.06,"BE",8,3.8,-16002,"Bills D/ST","DST","BUF"
4,7,"Buckets DeVos",126.06,"BE",25.4,17.4,2330,"Tom Brady","QB","TBB"
4,7,"Buckets DeVos",126.06,"BE",1.7000000000000002,10,13982,"Julio Jones","WR","TBB"
4,7,"Buckets DeVos",126.06,"BE",2.6,8.1,3051876,"Evan Engram","TE","JAC"
4,7,"Buckets DeVos",126.06,"BE",13.7,11,4361432,"Romeo Doubs","WR","GBP"
4,7,"Buckets DeVos",126.06,"RB/WR/TE",1.8,11.5,3916148,"Tony Pollard","RB","DAL"
4,8,"Run DKC",150.35999999999999,"QB",15.96,23.8,4040715,"Jalen Hurts","QB","PHI"
4,8,"Run DKC",150.35999999999999,"RB",34.9,17.8,3068267,"Austin Ekeler","RB","LAC"
4,8,"Run DKC",150.35999999999999,"RB",23.900000000000002,14.1,2980453,"Jamaal Williams","RB","DET"
4,8,"Run DKC",150.35999999999999,"WR",30.3,15.1,16737,"Mike Evans","WR","TBB"
4,8,"Run DKC",150.35999999999999,"WR",14.5,17.4,4047646,"A.J. Brown","WR","PHI"
4,8,"Run DKC",150.35999999999999,"TE",3.5,16.7,3116365,"Mark Andrews","TE","BAL"
4,8,"Run DKC",150.35999999999999,"DST",8,7.4,-16024,"Chargers D/ST","DST","LAC"
4,8,"Run DKC",150.35999999999999,"K",11,8.1,4360234,"Evan McPherson","K","CIN"
4,8,"Run DKC",150.35999999999999,"BE",0,0,4259545,"D'Andre Swift","RB","DET"
4,8,"Run DKC",150.35999999999999,"BE",22.3,10.5,4241985,"J.K. Dobbins","RB","BAL"
4,8,"Run DKC",150.35999999999999,"BE",21.9,12.9,4047650,"DK Metcalf","WR","SEA"
4,8,"Run DKC",150.35999999999999,"BE",8.8,12.1,3059915,"Kareem Hunt","RB","CLE"
4,8,"Run DKC",150.35999999999999,"BE",-1,3,-16027,"Buccaneers D/ST","DST","TBB"
4,8,"Run DKC",150.35999999999999,"BE",9.8,13.2,15807,"Cordarrelle Patterson","RB","ATL"
4,8,"Run DKC",150.35999999999999,"BE",2.9000000000000004,13.7,4052042,"James Robinson","RB","NYJ"
4,8,"Run DKC",150.35999999999999,"RB/WR/TE",8.3,15.6,3895856,"Christian Kirk","WR","JAC"
5,1,"White Stoners ",120.12000000000002,"QB",16.2,18.1,3917315,"Kyler Murray","QB","ARI"
5,1,"White Stoners ",120.12000000000002,"RB",11.8,17.7,3116385,"Joe Mixon","RB","CIN"
5,1,"White Stoners ",120.12000000000002,"RB",19.6,19.6,3929630,"Saquon Barkley","RB","NYG"
5,1,"White Stoners ",120.12000000000002,"WR",30.32,30.3,4262921,"Justin Jefferson","WR","MIN"
5,1,"White Stoners ",120.12000000000002,"WR",12.4,16.1,3128429,"Courtland Sutton","WR","DEN"
5,1,"White Stoners ",120.12000000000002,"TE",0,0,3915486,"Tyler Conklin","TE","NYJ"
5,1,"White Stoners ",120.12000000000002,"DST",6,7.8,-16030,"Jaguars D/ST","DST","JAC"
5,1,"White Stoners ",120.12000000000002,"K",18,18,10621,"Nick Folk","K","NEP"
5,1,"White Stoners ",120.12000000000002,"BE",0,0,4361579,"Javonte Williams","RB","DEN"
5,1,"White Stoners ",120.12000000000002,"BE",11,13.5,3932905,"Diontae Johnson","WR","PIT"
5,1,"White Stoners ",120.12000000000002,"BE",12.3,15.4,3116165,"Chris Godwin","WR","TBB"
5,1,"White Stoners ",120.12000000000002,"BE",3.4000000000000004,12.4,4239934,"AJ Dillon","RB","GBP"
5,1,"White Stoners ",120.12000000000002,"BE",22.240000000000002,22.2,14880,"Kirk Cousins","QB","MIN"
5,1,"White Stoners ",120.12000000000002,"BE",1.1,1.1,4035886,"Khalil Herbert","RB","CHI"
5,1,"White Stoners ",120.12000000000002,"BE",20.2,14.9,3122976,"Jeff Wilson Jr.","RB","MIA"
5,1,"White Stoners ",120.12000000000002,"IR",0,0,2577417,"Dak Prescott","QB","DAL"
5,1,"White Stoners ",120.12000000000002,"RB/WR/TE",5.8,5.8,4374302,"Amon-Ra St. Brown","WR","DET"
5,2,"Remember The Titans",172.26,"QB",9.16,17.4,14881,"Russell Wilson","QB","DEN"
5,2,"Remember The Titans",172.26,"RB",27.200000000000003,18.1,3043078,"Derrick Henry","RB","TEN"
5,2,"Remember The Titans",172.26,"RB",30.299999999999997,13.7,4047365,"Josh Jacobs","RB","OAK"
5,2,"Remember The Titans",172.26,"WR",5.300000000000001,5.3,4372016,"Jaylen Waddle","WR","MIA"
