"season","week","gsis_id","sportradar_id","espn_id","player_name","pos","team","points","interceptions","passing_2pt_conversions","passing_tds","passing_yards","receiving_2pt_conversions","receiving_fumbles_lost","receiving_tds","receiving_yards","receptions","rushing_2pt_conversions","rushing_fumbles_lost","rushing_tds","rushing_yards","sack_fumbles_lost","special_teams_tds"
2022,7,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",18.9,0,0,0,0,0,0,0,5,1,1,1,1,114,0,0
2022,8,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",25.2,0,0,0,0,0,0,0,6,3,0,0,1,156,0,0
2022,9,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",26.6,0,0,0,0,0,0,0,17,2,0,0,2,109,0,0
2022,10,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",10.3,0,0,0,0,0,0,0,28,3,0,0,0,45,0,0
2022,12,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2022,13,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",7.6,0,0,0,0,0,0,0,12,3,0,1,0,54,0,0
2022,14,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",3.2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
2022,15,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",12.7,0,0,0,0,0,0,0,24,2,0,1,0,103,0,0
2022,16,"00-0036973","970693f0-0af4-4627-ac0c-bf519f7433ee",,"Travis Etienne","RB","JAX",14.2,0,0,0,0,0,0,0,29,3,0,0,0,83,0,0
2022,12,"00-0037265",,,"Snoop Conner","RB","JAX",1.1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2022,13,"00-0037265",,,"Snoop Conner","RB","JAX",0.6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2022,15,"00-0037265",,,"Snoop Conner","RB","JAX",0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2022,16,"00-0037265",,,"Snoop Conner","RB","JAX",0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2022,4,"00-0031484","7c7b5515-7786-4e24-9ce0-34e6a8bd5727","2531358","Chris Manhertz","TE","JAX",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,5,"00-0031484","7c7b5515-7786-4e24-9ce0-34e6a8bd5727","2531358","Chris Manhertz","TE","JAX",3.5,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0
2022,8,"00-0031484","7c7b5515-7786-4e24-9ce0-34e6a8bd5727","2531358","Chris Manhertz","TE","JAX",0.9,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
2022,9,"00-0031484","7c7b5515-7786-4e24-9ce0-34e6a8bd5727","2531358","Chris Manhertz","TE","JAX",1.7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
2022,13,"00-0031484","7c7b5515-7786-4e24-9ce0-34e6a8bd5727","2531358","Chris Manhertz","TE","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,14,"00-0031484","7c7b5515-7786-4e24-9ce0-34e6a8bd5727","2531358","Chris Manhertz","TE","JAX",3.1,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0
2022,1,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",6.8,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0
2022,2,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",11.6,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0
2022,3,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",3.9,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0
2022,4,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",2.6,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0
2022,5,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",12.9,0,0,0,0,0,0,0,69,6,0,0,0,0,0,0
2022,6,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",9,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0
2022,7,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",10.7,0,0,0,0,0,0,0,67,4,0,0,0,0,0,0
2022,8,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",15.5,0,0,0,0,0,0,1,55,4,0,0,0,0,0,0
2022,9,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",1.8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
2022,10,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",4.4,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0
2022,12,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",1.4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2022,13,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",14,0,0,0,0,0,0,1,30,5,0,0,0,0,0,0
2022,14,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",39.2,0,0,0,0,0,0,2,162,11,0,0,0,0,0,0
2022,15,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",14.2,0,0,0,0,0,0,0,62,8,0,0,0,0,0,0
2022,16,"00-0033881","e21365af-8d66-416e-b0a5-8816d18fcfd9","3051876","Evan Engram","TE","JAX",18.3,0,0,0,0,0,0,0,113,7,0,0,0,0,0,0
2022,2,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",1.8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
2022,4,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",3.6,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0
2022,5,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",3,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0
2022,7,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",3.4,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0
2022,8,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",1.8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
2022,9,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",2.9,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0
2022,10,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",1.8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
2022,14,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",1.5,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
2022,16,"00-0034011","d479a777-b53b-4bbf-a8e4-0c1675ac48df","4212989","Dan Arnold","TE","JAX",2.7,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0
2022,6,"00-0036887","8a1f0e8e-6521-4a94-9934-ad4f76a25fd9","4040612","Luke Farrell","TE","JAX",2.1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
2022,9,"00-0036887","8a1f0e8e-6521-4a94-9934-ad4f76a25fd9","4040612","Luke Farrell","TE","JAX",2.5,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0
2022,13,"00-0036887","8a1f0e8e-6521-4a94-9934-ad4f76a25fd9","4040612","Luke Farrell","TE","JAX",1.3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2022,1,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",7.8,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0
2022,2,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",6.3,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0
2022,3,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",13.3,0,0,0,0,0,0,1,33,4,0,0,0,0,0,0
2022,4,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",17.4,0,0,0,0,0,0,0,104,7,0,0,0,0,0,0
2022,7,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",9.7,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0
2022,8,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",9.8,0,0,0,0,0,0,0,48,5,0,0,0,0,0,0
2022,10,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",4.3,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0
2022,12,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",11.2,0,0,0,0,0,0,1,22,3,0,0,0,0,0,0
2022,13,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",2.7,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0
2022,14,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",3.2,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0
2022,15,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",9.7,0,0,0,0,0,0,1,17,2,0,0,0,0,0,0
2022,16,"00-0029293","1a2fbc23-e6db-4d2f-a152-2c774341b7c4","15072","Marvin Jones","WR","JAX",4.5,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0
2022,1,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",12.5,0,0,0,0,0,0,0,65,6,0,0,0,0,0,0
2022,2,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",5.3,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0
2022,3,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",24.5,0,0,0,0,0,0,1,85,10,0,0,0,0,0,0
2022,5,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",4.2,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0
2022,6,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",9.2,0,0,0,0,0,0,0,42,5,0,0,0,0,0,0
2022,7,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",10.8,0,0,0,0,0,0,0,54,4,0,0,0,14,0,0
2022,8,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",6.5,0,0,0,0,0,0,0,28,3,0,0,0,7,0,0
2022,9,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",9,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0
2022,10,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",14.8,0,0,0,0,0,0,0,68,8,0,0,0,0,0,0
2022,12,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",27.5,0,0,0,0,1,0,0,145,11,0,0,0,0,0,0
2022,13,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",3.6,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0
2022,14,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",21.7,0,0,0,0,0,0,1,77,8,0,0,0,0,0,0
2022,15,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",34.9,0,0,0,0,0,0,3,109,6,0,0,0,0,0,0
2022,16,"00-0033891","a28f7368-0306-4d20-855f-285a1a09c09c","3059722","Zay Jones","WR","JAX",2.1,0,0,0,0,0,0,0,14,1,0,0,0,-3,0,0
2022,1,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",2.2,0,0,0,0,0,0,0,6,1,0,0,0,6,0,0
2022,2,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,3,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",2.7,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0
2022,4,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",21,0,0,0,0,0,0,2,50,4,0,0,0,0,0,0
2022,5,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2022,6,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",3.4,0,0,0,0,0,0,0,5,1,0,0,0,19,0,0
2022,10,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",3.4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
2022,12,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",14.7,0,0,0,0,0,0,1,37,5,0,0,0,0,0,0
2022,13,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",2.3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
2022,14,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",7.4,0,0,0,0,0,0,0,36,3,0,0,0,8,0,0
2022,15,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",8.4,0,0,0,0,0,0,0,12,2,0,0,0,52,0,0
2022,16,"00-0033572","c871b3a8-72c4-425e-a357-2de37e033c8d","3061612","Jamal Agnew","WR","JAX",1.8,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
2022,1,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",17.7,0,0,0,0,0,0,0,117,6,0,0,0,0,0,0
2022,2,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",25.8,0,0,0,0,0,0,2,78,6,0,0,0,0,0,0
2022,3,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",19.2,0,0,0,0,0,0,1,72,6,0,0,0,0,0,0
2022,4,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",8.3,0,0,0,0,0,0,0,60,2,0,0,0,3,0,0
2022,5,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",2.1,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
2022,6,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",12.8,0,0,0,0,0,0,1,24,4,0,0,0,4,0,0
2022,7,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",17.1,0,0,0,0,0,0,0,96,7,0,0,0,5,0,0
2022,8,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",7,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0
2022,9,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",21.6,0,0,0,0,0,0,1,76,8,0,0,0,0,0,0
2022,10,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",31.5,0,0,0,0,0,0,2,105,9,0,0,0,0,0,0
2022,12,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",8.1,0,0,0,0,0,0,0,46,4,0,0,0,-5,0,0
2022,13,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",16.4,0,0,0,0,0,0,0,104,6,0,0,0,0,0,0
2022,14,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",9.5,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0
2022,15,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",15.2,0,0,0,0,0,0,0,92,6,0,0,0,0,0,0
2022,16,"00-0034775","ebcd87ce-218c-4144-810b-921c2f59d6e8","3895856","Christian Kirk","WR","JAX",5.6,0,0,0,0,0,0,0,22,3,0,0,0,4,0,0
2022,4,"00-0036497","b4dadef6-a938-4b34-b83c-b64d4a297e02",,"Tim Jones","WR","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,"00-0036497","b4dadef6-a938-4b34-b83c-b64d4a297e02",,"Tim Jones","WR","JAX",3,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0
2022,7,"00-0036497","b4dadef6-a938-4b34-b83c-b64d4a297e02",,"Tim Jones","WR","JAX",1.7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
2022,13,"00-0036497","b4dadef6-a938-4b34-b83c-b64d4a297e02",,"Tim Jones","WR","JAX",1.3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2022,7,"00-0026197","f55053e4-4bfd-495d-981a-d62e3662f01b","11291","Chad Henne","QB","KC",-0.3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
2022,1,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",34.9,0,0,5,360,0,0,0,0,0,0,0,0,5,0,0
2022,2,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",17.3,0,0,2,235,0,0,0,0,0,0,0,0,-1,0,0
2022,3,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",17.08,1,1,1,262,0,0,0,0,0,0,0,0,26,0,0
2022,4,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",23.36,1,0,3,249,0,0,0,0,0,0,0,0,34,0,0
2022,5,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",30.48,0,0,4,292,0,0,0,0,0,0,0,0,28,0,0
2022,6,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",19.62,2,0,2,338,0,0,0,0,0,0,0,0,21,0,0
2022,7,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",26.92,1,0,3,423,0,0,0,0,0,0,0,0,0,0,0
2022,9,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",34.14,1,0,1,446,0,0,0,0,0,1,0,1,63,0,0
2022,10,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",31.14,1,0,4,331,0,0,0,0,0,0,0,0,39,0,0
2022,11,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",27.46,0,0,3,329,0,0,0,0,0,0,0,0,23,0,0
2022,12,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",18.4,1,0,1,320,0,0,0,0,0,0,0,0,36,0,0
2022,13,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",19.82,0,0,1,223,0,0,0,0,0,0,0,1,9,0,0
2022,14,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",19.78,3,0,3,352,0,0,0,0,0,0,0,0,-3,0,0
2022,15,"00-0033873","11cad59d-90dd-449c-a839-dddaba4fe16c","3139477","Patrick Mahomes","QB","KC",32.74,0,1,2,336,0,0,0,0,0,0,0,1,33,0,0
2022,1,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",7.9,0,0,0,0,0,0,0,27,3,0,0,0,22,0,0
2022,2,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",9.6,0,0,0,0,0,0,1,4,2,0,0,0,12,0,0
2022,3,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
2022,4,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
2022,5,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",9.2,0,0,0,0,0,0,0,19,2,0,0,0,53,0,0
2022,6,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",6,0,0,0,0,0,0,0,29,3,0,0,0,1,0,0
2022,7,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",6.8,0,0,0,0,0,0,0,36,2,0,0,0,12,0,0
2022,9,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",10.4,0,0,0,0,0,0,0,40,6,0,0,0,4,0,0
2022,10,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",11.8,0,0,0,0,0,0,0,56,6,0,0,0,2,0,0
2022,11,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",1.4,0,0,0,0,0,1,0,0,1,0,0,0,24,0,0
2022,12,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",5.6,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0
2022,13,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",14,0,0,0,0,0,0,1,9,2,0,0,0,51,0,0
2022,14,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",32.4,0,0,0,0,0,0,2,112,7,0,0,0,22,0,0
2022,15,"00-0031376","f77479d7-51a5-41f9-8924-69526dd078cd","16782","Jerick McKinnon","RB","KC",34.2,0,0,0,0,1,0,1,70,8,0,0,1,52,0,0
2022,1,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",7.2,0,0,0,0,0,0,0,14,2,0,1,0,58,0,0
2022,2,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",6.3,0,0,0,0,0,0,0,6,1,0,0,0,47,0,0
2022,3,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",16.5,0,0,0,0,0,0,0,29,5,0,0,1,26,0,0
2022,4,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",-1.2,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0
2022,5,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",13.3,0,0,0,0,0,0,0,49,3,0,0,0,54,0,0
2022,6,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",0.8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2022,7,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",7,0,0,0,0,0,0,0,17,2,0,0,0,33,0,0
2022,8,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",14.2,0,0,0,0,0,0,0,23,3,0,0,1,29,0,0
2022,10,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",11,0,0,0,0,0,0,0,46,4,0,0,0,24,0,0
2022,11,"00-0032144","0f8ccece-d663-4069-944b-f318f64c60b7","2576434","Melvin Gordon","RB","KC",12,0,0,0,0,0,0,0,39,5,0,0,0,31,0,0
2022,2,"00-0031595","80715ecf-ffc9-4a93-a305-2193451b3382","2515270","Michael Burton","RB","KC",1.8,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0
2022,3,"00-0031595","80715ecf-ffc9-4a93-a305-2193451b3382","2515270","Michael Burton","RB","KC",0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2022,6,"00-0031595","80715ecf-ffc9-4a93-a305-2193451b3382","2515270","Michael Burton","RB","KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,"00-0031595","80715ecf-ffc9-4a93-a305-2193451b3382","2515270","Michael Burton","RB","KC",1.9,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0
2022,10,"00-0031595","80715ecf-ffc9-4a93-a305-2193451b3382","2515270","Michael Burton","RB","KC",-0.1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
2022,14,"00-0031595","80715ecf-ffc9-4a93-a305-2193451b3382","2515270","Michael Burton","RB","KC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,12,"00-0034816","15965c39-17be-4338-911a-8f337f48a3ce","3912550","Ronald Jones","RB","KC",4.4,0,0,0,0,0,0,0,22,1,0,0,0,12,0,0
2022,15,"00-0034816","15965c39-17be-4338-911a-8f337f48a3ce","3912550","Ronald Jones","RB","KC",0.6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2022,1,"00-0036360","8aa01565-4481-443a-9951-642c98ded113","4242214","Clyde Edwards-Helaire","RB","KC",22.4,0,0,0,0,0,0,2,32,3,0,0,0,42,0,0
